=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.02 17:40:07 =~=~=~=~=~=~=~=~=~=~=~=
= RX Location: 3 inches away from the center of the TX (along the Z)
= Tone Frequency: 6Hz
= Baud Rate: 1 S/s
= Bit Rate: 0.5 b/s
= Sampling Frequency: 16Hz
= Encoding: Differential Manchester
=     0: Two state Changes
=     1: One State Change
=     The Two States are TONE and NO_TONE
= Columns(7):
=     sample_num: Chronological Index of Samples
=     x: Reading From the sensor on the X axis
=     y: Reading From the sensor on the Y axis
=     bit_num: Chronological Index of the Bits Sent
=     bit: The Bit Sent, 1 or 0
=     sym_num: Chronological Index of the Symbol
=     sym: The Actual Symbol, TONE(1) or NO_TONE(0)
=~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~
sample_num,x,y,bit_num,bit,sym_num,sym
3192,-45,41,49,1,99,0
3193,-47,40,49,1,99,0
3194,-47,38,49,1,99,0
3195,-46,38,49,1,99,0
3196,-43,34,49,1,99,0
3197,-52,44,49,1,99,0
3198,-41,38,49,1,99,0
3199,-47,39,49,1,99,0
3200,-44,40,50,1,100,0
3201,-48,43,50,1,100,0
3202,-45,41,50,1,100,0
3203,-48,39,50,1,100,0
3204,-47,39,50,1,100,0
3205,-47,37,50,1,100,0
3206,-48,39,50,1,100,0
3207,-47,40,50,1,100,0
3208,-46,35,50,1,100,0
3209,-45,39,50,1,100,0
3210,-43,40,50,1,100,0
3211,-47,37,50,1,100,0
3212,-46,40,50,1,100,0
3213,-46,38,50,1,100,0
3214,-46,35,50,1,100,0
3215,-45,39,50,1,100,0
3216,-48,38,50,1,100,0
3217,-43,39,50,1,100,0
3218,-44,36,50,1,100,0
3219,-43,42,50,1,100,0
3220,-43,35,50,1,100,0
3221,-45,40,50,1,100,0
3222,-47,38,50,1,100,0
3223,-46,39,50,1,100,0
3224,-46,38,50,1,100,0
3225,-40,39,50,1,100,0
3226,-40,37,50,1,100,0
3227,-43,38,50,1,100,0
3228,-44,42,50,1,100,0
3229,-46,35,50,1,100,0
3230,-47,36,50,1,100,0
3231,-47,40,50,1,100,0
3232,-145,47,50,1,101,1
3233,-150,46,50,1,101,1
3234,-145,48,50,1,101,1
3235,-44,41,50,1,101,1
3236,-48,39,50,1,101,1
3237,-133,49,50,1,101,1
3238,-140,45,50,1,101,1
3239,-141,43,50,1,101,1
3240,-44,34,50,1,101,1
3241,-39,38,50,1,101,1
3242,-42,39,50,1,101,1
3243,-145,47,50,1,101,1
3244,-146,48,50,1,101,1
3245,-53,41,50,1,101,1
3246,-46,39,50,1,101,1
3247,-42,39,50,1,101,1
3248,-141,44,50,1,101,1
3249,-143,46,50,1,101,1
3250,-148,47,50,1,101,1
3251,-48,38,50,1,101,1
3252,-47,40,50,1,101,1
3253,-46,37,50,1,101,1
3254,-139,48,50,1,101,1
3255,-144,48,50,1,101,1
3256,-47,38,50,1,101,1
3257,-50,40,50,1,101,1
3258,-48,38,50,1,101,1
3259,-137,44,50,1,101,1
3260,-143,45,50,1,101,1
3261,-144,43,50,1,101,1
3262,-48,39,50,1,101,1
3263,-47,39,50,1,101,1
3264,-47,37,51,0,102,0
3265,-48,40,51,0,102,0
3266,-48,32,51,0,102,0
3267,-46,39,51,0,102,0
3268,-47,34,51,0,102,0
3269,-49,38,51,0,102,0
3270,-42,40,51,0,102,0
3271,-47,42,51,0,102,0
3272,-45,37,51,0,102,0
3273,-46,40,51,0,102,0
3274,-47,39,51,0,102,0
3275,-47,43,51,0,102,0
3276,-47,39,51,0,102,0
3277,-47,39,51,0,102,0
3278,-47,36,51,0,102,0
3279,-49,39,51,0,102,0
3280,-43,38,51,0,102,0
3281,-48,38,51,0,102,0
3282,-47,42,51,0,102,0
3283,-40,38,51,0,102,0
3284,-39,39,51,0,102,0
3285,-49,39,51,0,102,0
3286,-41,45,51,0,102,0
3287,-48,37,51,0,102,0
3288,-40,35,51,0,102,0
3289,-43,40,51,0,102,0
3290,-48,33,51,0,102,0
3291,-48,34,51,0,102,0
3292,-44,40,51,0,102,0
3293,-48,38,51,0,102,0
3294,-47,37,51,0,102,0
3295,-44,35,51,0,102,0
3296,-128,48,51,0,103,1
3297,-142,44,51,0,103,1
3298,-148,47,51,0,103,1
3299,-48,41,51,0,103,1
3300,-49,41,51,0,103,1
3301,-49,33,51,0,103,1
3302,-145,46,51,0,103,1
3303,-145,47,51,0,103,1
3304,-56,37,51,0,103,1
3305,-50,39,51,0,103,1
3306,-47,34,51,0,103,1
3307,-137,48,51,0,103,1
3308,-143,51,51,0,103,1
3309,-148,47,51,0,103,1
3310,-43,38,51,0,103,1
3311,-44,36,51,0,103,1
3312,-46,40,51,0,103,1
3313,-146,45,51,0,103,1
3314,-149,48,51,0,103,1
3315,-50,41,51,0,103,1
3316,-48,38,51,0,103,1
3317,-47,34,51,0,103,1
3318,-138,43,51,0,103,1
3319,-142,49,51,0,103,1
3320,-144,47,51,0,103,1
3321,-49,34,51,0,103,1
3322,-49,34,51,0,103,1
3323,-138,44,51,0,103,1
3324,-143,43,51,0,103,1
3325,-147,50,51,0,103,1
3326,-44,39,51,0,103,1
3327,-42,40,51,0,103,1
3328,-36,37,52,0,104,0
3329,-40,43,52,0,104,0
3330,-43,35,52,0,104,0
3331,-43,36,52,0,104,0
3332,-45,40,52,0,104,0
3333,-42,34,52,0,104,0
3334,-43,40,52,0,104,0
3335,-41,37,52,0,104,0
3336,-42,37,52,0,104,0
3337,-42,40,52,0,104,0
3338,-40,39,52,0,104,0
3339,-42,37,52,0,104,0
3340,-42,39,52,0,104,0
3341,-44,40,52,0,104,0
3342,-40,40,52,0,104,0
3343,-42,39,52,0,104,0
3344,-45,39,52,0,104,0
3345,-44,40,52,0,104,0
3346,-47,37,52,0,104,0
3347,-47,36,52,0,104,0
3348,-47,38,52,0,104,0
3349,-45,39,52,0,104,0
3350,-51,40,52,0,104,0
3351,-46,40,52,0,104,0
3352,-43,37,52,0,104,0
3353,-48,37,52,0,104,0
3354,-44,45,52,0,104,0
3355,-46,40,52,0,104,0
3356,-47,41,52,0,104,0
3357,-42,42,52,0,104,0
3358,-49,37,52,0,104,0
3359,-45,42,52,0,104,0
3360,-149,48,52,0,105,1
3361,-149,44,52,0,105,1
3362,-146,44,52,0,105,1
3363,-45,40,52,0,105,1
3364,-46,34,52,0,105,1
3365,-140,44,52,0,105,1
3366,-145,45,52,0,105,1
3367,-143,47,52,0,105,1
3368,-51,38,52,0,105,1
3369,-46,39,52,0,105,1
3370,-48,37,52,0,105,1
3371,-144,49,52,0,105,1
3372,-143,48,52,0,105,1
3373,-49,35,52,0,105,1
3374,-49,41,52,0,105,1
3375,-47,44,52,0,105,1
3376,-139,45,52,0,105,1
3377,-141,43,52,0,105,1
3378,-140,43,52,0,105,1
3379,-47,40,52,0,105,1
3380,-47,35,52,0,105,1
3381,-142,43,52,0,105,1
3382,-138,47,52,0,105,1
3383,-145,46,52,0,105,1
3384,-44,38,52,0,105,1
3385,-45,40,52,0,105,1
3386,-46,39,52,0,105,1
3387,-142,44,52,0,105,1
3388,-144,46,52,0,105,1
3389,-45,39,52,0,105,1
3390,-48,38,52,0,105,1
3391,-48,37,52,0,105,1
3392,-47,42,53,0,106,0
3393,-47,37,53,0,106,0
3394,-46,34,53,0,106,0
3395,-46,38,53,0,106,0
3396,-46,40,53,0,106,0
3397,-49,39,53,0,106,0
3398,-49,37,53,0,106,0
3399,-45,38,53,0,106,0
3400,-46,35,53,0,106,0
3401,-46,38,53,0,106,0
3402,-43,37,53,0,106,0
3403,-46,40,53,0,106,0
3404,-47,39,53,0,106,0
3405,-50,40,53,0,106,0
3406,-47,40,53,0,106,0
3407,-50,40,53,0,106,0
3408,-42,41,53,0,106,0
3409,-39,37,53,0,106,0
3410,-44,38,53,0,106,0
3411,-46,42,53,0,106,0
3412,-41,32,53,0,106,0
3413,-46,42,53,0,106,0
3414,-40,38,53,0,106,0
3415,-49,38,53,0,106,0
3416,-48,34,53,0,106,0
3417,-47,39,53,0,106,0
3418,-42,39,53,0,106,0
3419,-48,42,53,0,106,0
3420,-46,38,53,0,106,0
3421,-45,41,53,0,106,0
3422,-43,44,53,0,106,0
3423,-42,38,53,0,106,0
3424,-136,47,53,0,107,1
3425,-146,43,53,0,107,1
3426,-142,47,53,0,107,1
3427,-45,41,53,0,107,1
3428,-44,34,53,0,107,1
3429,-46,41,53,0,107,1
3430,-143,44,53,0,107,1
3431,-144,48,53,0,107,1
3432,-49,37,53,0,107,1
3433,-50,40,53,0,107,1
3434,-50,38,53,0,107,1
3435,-143,44,53,0,107,1
3436,-146,47,53,0,107,1
3437,-145,46,53,0,107,1
3438,-47,38,53,0,107,1
3439,-47,37,53,0,107,1
3440,-139,48,53,0,107,1
3441,-139,47,53,0,107,1
3442,-144,47,53,0,107,1
3443,-50,43,53,0,107,1
3444,-43,37,53,0,107,1
3445,-45,38,53,0,107,1
3446,-143,44,53,0,107,1
3447,-142,48,53,0,107,1
3448,-53,40,53,0,107,1
3449,-50,37,53,0,107,1
3450,-48,38,53,0,107,1
3451,-138,44,53,0,107,1
3452,-144,46,53,0,107,1
3453,-144,44,53,0,107,1
3454,-48,39,53,0,107,1
3455,-45,40,53,0,107,1
3456,-50,43,54,1,108,1
3457,-144,45,54,1,108,1
3458,-143,46,54,1,108,1
3459,-50,38,54,1,108,1
3460,-46,44,54,1,108,1
3461,-44,43,54,1,108,1
3462,-138,47,54,1,108,1
3463,-147,44,54,1,108,1
3464,-140,43,54,1,108,1
3465,-46,40,54,1,108,1
3466,-48,36,54,1,108,1
3467,-142,46,54,1,108,1
3468,-140,48,54,1,108,1
3469,-145,48,54,1,108,1
3470,-49,34,54,1,108,1
3471,-47,38,54,1,108,1
3472,-47,39,54,1,108,1
3473,-146,46,54,1,108,1
3474,-149,47,54,1,108,1
3475,-51,35,54,1,108,1
3476,-48,44,54,1,108,1
3477,-47,38,54,1,108,1
3478,-141,46,54,1,108,1
3479,-140,43,54,1,108,1
3480,-143,49,54,1,108,1
3481,-48,38,54,1,108,1
3482,-48,38,54,1,108,1
3483,-139,45,54,1,108,1
3484,-142,44,54,1,108,1
3485,-142,42,54,1,108,1
3486,-49,40,54,1,108,1
3487,-50,42,54,1,108,1
3488,-43,37,54,1,109,0
3489,-44,39,54,1,109,0
3490,-46,38,54,1,109,0
3491,-46,38,54,1,109,0
3492,-49,38,54,1,109,0
3493,-43,41,54,1,109,0
3494,-48,34,54,1,109,0
3495,-47,35,54,1,109,0
3496,-46,38,54,1,109,0
3497,-41,35,54,1,109,0
3498,-51,43,54,1,109,0
3499,-48,39,54,1,109,0
3500,-44,41,54,1,109,0
3501,-47,40,54,1,109,0
3502,-45,38,54,1,109,0
3503,-46,37,54,1,109,0
3504,-41,44,54,1,109,0
3505,-47,38,54,1,109,0
3506,-45,39,54,1,109,0
3507,-41,38,54,1,109,0
3508,-49,39,54,1,109,0
3509,-43,41,54,1,109,0
3510,-49,41,54,1,109,0
3511,-43,35,54,1,109,0
3512,-49,40,54,1,109,0
3513,-45,41,54,1,109,0
3514,-47,38,54,1,109,0
3515,-45,41,54,1,109,0
3516,-43,37,54,1,109,0
3517,-45,43,54,1,109,0
3518,-45,42,54,1,109,0
3519,-40,40,54,1,109,0
3520,-46,37,55,1,110,0
3521,-48,35,55,1,110,0
3522,-43,42,55,1,110,0
3523,-45,37,55,1,110,0
3524,-46,34,55,1,110,0
3525,-42,38,55,1,110,0
3526,-43,42,55,1,110,0
3527,-45,39,55,1,110,0
3528,-41,38,55,1,110,0
3529,-43,38,55,1,110,0
3530,-45,40,55,1,110,0
3531,-48,38,55,1,110,0
3532,-40,39,55,1,110,0
3533,-47,40,55,1,110,0
3534,-47,39,55,1,110,0
3535,-46,40,55,1,110,0
3536,-42,36,55,1,110,0
3537,-46,39,55,1,110,0
3538,-47,38,55,1,110,0
3539,-42,37,55,1,110,0
3540,-42,40,55,1,110,0
3541,-46,40,55,1,110,0
3542,-48,40,55,1,110,0
3543,-48,37,55,1,110,0
3544,-43,38,55,1,110,0
3545,-44,37,55,1,110,0
3546,-43,38,55,1,110,0
3547,-45,40,55,1,110,0
3548,-40,38,55,1,110,0
3549,-49,42,55,1,110,0
3550,-50,43,55,1,110,0
3551,-45,36,55,1,110,0
3552,-142,47,55,1,111,1
3553,-144,45,55,1,111,1
3554,-146,44,55,1,111,1
3555,-49,36,55,1,111,1
3556,-45,41,55,1,111,1
3557,-139,47,55,1,111,1
3558,-144,48,55,1,111,1
3559,-144,47,55,1,111,1
3560,-48,38,55,1,111,1
3561,-50,36,55,1,111,1
3562,-49,36,55,1,111,1
3563,-143,46,55,1,111,1
3564,-140,49,55,1,111,1
3565,-52,39,55,1,111,1
3566,-53,40,55,1,111,1
3567,-46,40,55,1,111,1
3568,-140,46,55,1,111,1
3569,-140,45,55,1,111,1
3570,-143,46,55,1,111,1
3571,-48,40,55,1,111,1
3572,-49,44,55,1,111,1
3573,-45,39,55,1,111,1
3574,-143,47,55,1,111,1
3575,-143,47,55,1,111,1
3576,-52,41,55,1,111,1
3577,-49,39,55,1,111,1
3578,-49,35,55,1,111,1
3579,-138,46,55,1,111,1
3580,-145,46,55,1,111,1
3581,-147,46,55,1,111,1
3582,-42,41,55,1,111,1
3583,-33,40,55,1,111,1
3584,-40,41,56,0,112,0
3585,-34,41,56,0,112,0
3586,-37,39,56,0,112,0
3587,-44,41,56,0,112,0
3588,-38,41,56,0,112,0
3589,-37,44,56,0,112,0
3590,-39,40,56,0,112,0
3591,-33,36,56,0,112,0
3592,-39,40,56,0,112,0
3593,-31,39,56,0,112,0
3594,-38,40,56,0,112,0
3595,-37,34,56,0,112,0
3596,-37,37,56,0,112,0
3597,-37,36,56,0,112,0
3598,-37,39,56,0,112,0
3599,-36,35,56,0,112,0
3600,-51,38,56,0,112,0
3601,-45,40,56,0,112,0
3602,-45,39,56,0,112,0
3603,-43,32,56,0,112,0
3604,-44,42,56,0,112,0
3605,-41,38,56,0,112,0
3606,-42,37,56,0,112,0
3607,-47,38,56,0,112,0
3608,-45,39,56,0,112,0
3609,-40,43,56,0,112,0
3610,-52,37,56,0,112,0
3611,-44,42,56,0,112,0
3612,-45,37,56,0,112,0
3613,-45,37,56,0,112,0
3614,-43,44,56,0,112,0
3615,-47,39,56,0,112,0
3616,-141,48,56,0,113,1
3617,-146,48,56,0,113,1
3618,-149,47,56,0,113,1
3619,-45,32,56,0,113,1
3620,-48,38,56,0,113,1
3621,-49,41,56,0,113,1
3622,-148,46,56,0,113,1
3623,-143,44,56,0,113,1
3624,-49,45,56,0,113,1
3625,-48,41,56,0,113,1
3626,-48,44,56,0,113,1
3627,-142,44,56,0,113,1
3628,-146,47,56,0,113,1
3629,-144,45,56,0,113,1
3630,-50,37,56,0,113,1
3631,-48,42,56,0,113,1
3632,-52,39,56,0,113,1
3633,-141,45,56,0,113,1
3634,-144,47,56,0,113,1
3635,-50,43,56,0,113,1
3636,-54,40,56,0,113,1
3637,-47,40,56,0,113,1
3638,-142,45,56,0,113,1
3639,-142,44,56,0,113,1
3640,-144,44,56,0,113,1
3641,-44,41,56,0,113,1
3642,-43,38,56,0,113,1
3643,-140,45,56,0,113,1
3644,-139,46,56,0,113,1
3645,-142,48,56,0,113,1
3646,-48,40,56,0,113,1
3647,-48,40,56,0,113,1
3648,-143,46,57,1,114,1
3649,-141,49,57,1,114,1
3650,-52,39,57,1,114,1
3651,-54,40,57,1,114,1
3652,-50,39,57,1,114,1
3653,-139,46,57,1,114,1
3654,-140,45,57,1,114,1
3655,-146,46,57,1,114,1
3656,-49,39,57,1,114,1
3657,-48,42,57,1,114,1
3658,-142,48,57,1,114,1
3659,-143,43,57,1,114,1
3660,-144,48,57,1,114,1
3661,-45,38,57,1,114,1
3662,-50,35,57,1,114,1
3663,-45,40,57,1,114,1
3664,-143,45,57,1,114,1
3665,-144,46,57,1,114,1
3666,-55,40,57,1,114,1
3667,-49,41,57,1,114,1
3668,-50,36,57,1,114,1
3669,-139,52,57,1,114,1
3670,-141,46,57,1,114,1
3671,-143,42,57,1,114,1
3672,-49,36,57,1,114,1
3673,-50,38,57,1,114,1
3674,-48,36,57,1,114,1
3675,-143,48,57,1,114,1
3676,-150,47,57,1,114,1
3677,-50,34,57,1,114,1
3678,-43,38,57,1,114,1
3679,-45,33,57,1,114,1
3680,-47,40,57,1,115,0
3681,-46,38,57,1,115,0
3682,-45,40,57,1,115,0
3683,-47,39,57,1,115,0
3684,-49,38,57,1,115,0
3685,-47,39,57,1,115,0
3686,-47,31,57,1,115,0
3687,-48,39,57,1,115,0
3688,-45,39,57,1,115,0
3689,-51,39,57,1,115,0
3690,-46,37,57,1,115,0
3691,-47,40,57,1,115,0
3692,-46,40,57,1,115,0
3693,-48,39,57,1,115,0
3694,-46,39,57,1,115,0
3695,-44,39,57,1,115,0
3696,-43,36,57,1,115,0
3697,-46,39,57,1,115,0
3698,-44,39,57,1,115,0
3699,-42,41,57,1,115,0
3700,-46,42,57,1,115,0
3701,-46,37,57,1,115,0
3702,-42,33,57,1,115,0
3703,-48,37,57,1,115,0
3704,-45,39,57,1,115,0
3705,-41,37,57,1,115,0
3706,-46,40,57,1,115,0
3707,-42,42,57,1,115,0
3708,-46,37,57,1,115,0
3709,-46,39,57,1,115,0
3710,-43,41,57,1,115,0
3711,-45,40,57,1,115,0
3712,-138,50,58,0,116,1
3713,-144,43,58,0,116,1
3714,-148,43,58,0,116,1
3715,-53,40,58,0,116,1
3716,-47,35,58,0,116,1
3717,-137,47,58,0,116,1
3718,-142,46,58,0,116,1
3719,-145,44,58,0,116,1
3720,-49,39,58,0,116,1
3721,-47,40,58,0,116,1
3722,-43,41,58,0,116,1
3723,-146,43,58,0,116,1
3724,-144,43,58,0,116,1
3725,-51,40,58,0,116,1
3726,-47,36,58,0,116,1
3727,-48,42,58,0,116,1
3728,-141,43,58,0,116,1
3729,-143,45,58,0,116,1
3730,-143,47,58,0,116,1
3731,-46,38,58,0,116,1
3732,-47,34,58,0,116,1
3733,-51,38,58,0,116,1
3734,-137,43,58,0,116,1
3735,-139,50,58,0,116,1
3736,-44,42,58,0,116,1
3737,-45,37,58,0,116,1
3738,-47,39,58,0,116,1
3739,-137,46,58,0,116,1
3740,-145,48,58,0,116,1
3741,-142,47,58,0,116,1
3742,-55,40,58,0,116,1
3743,-49,38,58,0,116,1
3744,-45,42,58,0,117,0
3745,-48,40,58,0,117,0
3746,-48,40,58,0,117,0
3747,-49,34,58,0,117,0
3748,-48,34,58,0,117,0
3749,-49,40,58,0,117,0
3750,-52,39,58,0,117,0
3751,-49,39,58,0,117,0
3752,-52,37,58,0,117,0
3753,-46,38,58,0,117,0
3754,-47,39,58,0,117,0
3755,-49,39,58,0,117,0
3756,-47,37,58,0,117,0
3757,-47,38,58,0,117,0
3758,-44,39,58,0,117,0
3759,-48,38,58,0,117,0
3760,-45,39,58,0,117,0
3761,-39,35,58,0,117,0
3762,-49,38,58,0,117,0
3763,-44,39,58,0,117,0
3764,-49,40,58,0,117,0
3765,-46,37,58,0,117,0
3766,-47,36,58,0,117,0
3767,-49,38,58,0,117,0
3768,-41,36,58,0,117,0
3769,-38,37,58,0,117,0
3770,-45,34,58,0,117,0
3771,-42,36,58,0,117,0
3772,-49,36,58,0,117,0
3773,-48,41,58,0,117,0
3774,-46,44,58,0,117,0
3775,-43,37,58,0,117,0
3776,-47,40,59,1,118,0
3777,-48,37,59,1,118,0
3778,-45,42,59,1,118,0
3779,-46,39,59,1,118,0
3780,-46,38,59,1,118,0
3781,-46,38,59,1,118,0
3782,-47,40,59,1,118,0
3783,-40,40,59,1,118,0
3784,-44,39,59,1,118,0
3785,-41,39,59,1,118,0
3786,-46,34,59,1,118,0
3787,-46,36,59,1,118,0
3788,-46,41,59,1,118,0
3789,-46,39,59,1,118,0
3790,-42,40,59,1,118,0
3791,-46,36,59,1,118,0
3792,-45,40,59,1,118,0
3793,-45,43,59,1,118,0
3794,-45,38,59,1,118,0
3795,-45,40,59,1,118,0
3796,-48,40,59,1,118,0
3797,-44,38,59,1,118,0
3798,-46,39,59,1,118,0
3799,-42,36,59,1,118,0
3800,-46,37,59,1,118,0
3801,-43,41,59,1,118,0
3802,-42,38,59,1,118,0
3803,-51,42,59,1,118,0
3804,-46,42,59,1,118,0
3805,-46,38,59,1,118,0
3806,-50,42,59,1,118,0
3807,-42,45,59,1,118,0
3808,-45,36,59,1,119,1
3809,-146,44,59,1,119,1
3810,-147,43,59,1,119,1
3811,-49,33,59,1,119,1
3812,-52,40,59,1,119,1
3813,-48,43,59,1,119,1
3814,-141,46,59,1,119,1
3815,-145,48,59,1,119,1
3816,-144,47,59,1,119,1
3817,-49,38,59,1,119,1
3818,-46,42,59,1,119,1
3819,-140,46,59,1,119,1
3820,-144,42,59,1,119,1
3821,-143,45,59,1,119,1
3822,-50,39,59,1,119,1
3823,-47,35,59,1,119,1
3824,-49,39,59,1,119,1
3825,-143,46,59,1,119,1
3826,-144,45,59,1,119,1
3827,-50,35,59,1,119,1
3828,-44,41,59,1,119,1
3829,-46,39,59,1,119,1
3830,-144,44,59,1,119,1
3831,-146,47,59,1,119,1
3832,-146,45,59,1,119,1
3833,-48,42,59,1,119,1
3834,-42,43,59,1,119,1
3835,-134,44,59,1,119,1
3836,-143,48,59,1,119,1
3837,-147,44,59,1,119,1
3838,-44,41,59,1,119,1
3839,-42,38,59,1,119,1
3840,-44,40,60,0,120,0
3841,-40,36,60,0,120,0
3842,-49,40,60,0,120,0
3843,-45,37,60,0,120,0
3844,-49,35,60,0,120,0
3845,-44,39,60,0,120,0
3846,-43,40,60,0,120,0
3847,-41,39,60,0,120,0
3848,-43,38,60,0,120,0
3849,-42,40,60,0,120,0
3850,-43,40,60,0,120,0
3851,-42,40,60,0,120,0
3852,-45,38,60,0,120,0
3853,-45,40,60,0,120,0
3854,-41,34,60,0,120,0
3855,-47,37,60,0,120,0
3856,-43,45,60,0,120,0
3857,-42,40,60,0,120,0
3858,-41,39,60,0,120,0
3859,-47,41,60,0,120,0
3860,-41,37,60,0,120,0
3861,-39,36,60,0,120,0
3862,-48,42,60,0,120,0
3863,-47,36,60,0,120,0
3864,-45,34,60,0,120,0
3865,-48,37,60,0,120,0
3866,-48,37,60,0,120,0
3867,-44,37,60,0,120,0
3868,-41,38,60,0,120,0
3869,-45,40,60,0,120,0
3870,-44,37,60,0,120,0
3871,-45,44,60,0,120,0
3872,-144,49,60,0,121,1
3873,-140,50,60,0,121,1
3874,-146,46,60,0,121,1
3875,-46,38,60,0,121,1
3876,-45,36,60,0,121,1
3877,-141,46,60,0,121,1
3878,-139,46,60,0,121,1
3879,-145,44,60,0,121,1
3880,-44,44,60,0,121,1
3881,-50,40,60,0,121,1
3882,-49,39,60,0,121,1
3883,-141,46,60,0,121,1
3884,-143,44,60,0,121,1
3885,-52,39,60,0,121,1
3886,-49,40,60,0,121,1
3887,-47,38,60,0,121,1
3888,-141,43,60,0,121,1
3889,-143,46,60,0,121,1
3890,-145,47,60,0,121,1
3891,-44,40,60,0,121,1
3892,-44,35,60,0,121,1
3893,-132,51,60,0,121,1
3894,-142,47,60,0,121,1
3895,-142,47,60,0,121,1
3896,-51,35,60,0,121,1
3897,-48,40,60,0,121,1
3898,-44,41,60,0,121,1
3899,-141,46,60,0,121,1
3900,-139,44,60,0,121,1
3901,-56,40,60,0,121,1
3902,-52,40,60,0,121,1
3903,-47,44,60,0,121,1
3904,-50,37,61,0,122,0
3905,-49,42,61,0,122,0
3906,-44,39,61,0,122,0
3907,-43,38,61,0,122,0
3908,-46,41,61,0,122,0
3909,-50,37,61,0,122,0
3910,-46,40,61,0,122,0
3911,-50,41,61,0,122,0
3912,-47,41,61,0,122,0
3913,-44,45,61,0,122,0
3914,-46,41,61,0,122,0
3915,-45,36,61,0,122,0
3916,-47,35,61,0,122,0
3917,-47,41,61,0,122,0
3918,-48,38,61,0,122,0
3919,-49,45,61,0,122,0
3920,-41,36,61,0,122,0
3921,-46,41,61,0,122,0
3922,-47,36,61,0,122,0
3923,-42,38,61,0,122,0
3924,-47,34,61,0,122,0
3925,-41,42,61,0,122,0
3926,-50,40,61,0,122,0
3927,-47,41,61,0,122,0
3928,-47,34,61,0,122,0
3929,-41,41,61,0,122,0
3930,-46,38,61,0,122,0
3931,-44,40,61,0,122,0
3932,-46,39,61,0,122,0
3933,-42,43,61,0,122,0
3934,-39,37,61,0,122,0
3935,-45,41,61,0,122,0
3936,-140,43,61,0,123,1
3937,-146,47,61,0,123,1
3938,-142,46,61,0,123,1
3939,-46,40,61,0,123,1
3940,-45,41,61,0,123,1
3941,-47,37,61,0,123,1
3942,-140,47,61,0,123,1
3943,-142,47,61,0,123,1
3944,-45,39,61,0,123,1
3945,-51,43,61,0,123,1
3946,-45,35,61,0,123,1
3947,-141,43,61,0,123,1
3948,-142,47,61,0,123,1
3949,-138,43,61,0,123,1
3950,-49,38,61,0,123,1
3951,-48,38,61,0,123,1
3952,-135,47,61,0,123,1
3953,-140,47,61,0,123,1
3954,-143,47,61,0,123,1
3955,-49,42,61,0,123,1
3956,-51,39,61,0,123,1
3957,-48,38,61,0,123,1
3958,-142,43,61,0,123,1
3959,-144,50,61,0,123,1
3960,-146,46,61,0,123,1
3961,-49,38,61,0,123,1
3962,-46,39,61,0,123,1
3963,-137,47,61,0,123,1
3964,-142,45,61,0,123,1
3965,-144,50,61,0,123,1
3966,-45,38,61,0,123,1
3967,-46,39,61,0,123,1
3968,-45,34,62,0,124,0
3969,-43,42,62,0,124,0
3970,-44,37,62,0,124,0
3971,-45,39,62,0,124,0
3972,-45,38,62,0,124,0
3973,-45,42,62,0,124,0
3974,-46,40,62,0,124,0
3975,-48,39,62,0,124,0
3976,-44,37,62,0,124,0
3977,-45,41,62,0,124,0
3978,-45,40,62,0,124,0
3979,-42,40,62,0,124,0
3980,-49,40,62,0,124,0
3981,-44,35,62,0,124,0
3982,-42,35,62,0,124,0
3983,-45,40,62,0,124,0
3984,-44,33,62,0,124,0
3985,-45,44,62,0,124,0
3986,-48,35,62,0,124,0
3987,-50,37,62,0,124,0
3988,-48,43,62,0,124,0
3989,-44,39,62,0,124,0
3990,-50,39,62,0,124,0
3991,-43,34,62,0,124,0
3992,-39,37,62,0,124,0
3993,-41,37,62,0,124,0
3994,-40,39,62,0,124,0
3995,-43,45,62,0,124,0
3996,-45,40,62,0,124,0
3997,-42,37,62,0,124,0
3998,-47,45,62,0,124,0
3999,-42,34,62,0,124,0
4000,-142,49,62,0,125,1
4001,-142,44,62,0,125,1
4002,-47,39,62,0,125,1
4003,-48,40,62,0,125,1
4004,-46,36,62,0,125,1
4005,-141,47,62,0,125,1
4006,-145,48,62,0,125,1
4007,-144,46,62,0,125,1
4008,-42,39,62,0,125,1
4009,-44,38,62,0,125,1
4010,-63,41,62,0,125,1
4011,-142,47,62,0,125,1
4012,-146,48,62,0,125,1
4013,-49,37,62,0,125,1
4014,-49,43,62,0,125,1
4015,-41,40,62,0,125,1
4016,-140,53,62,0,125,1
4017,-145,47,62,0,125,1
4018,-146,49,62,0,125,1
4019,-47,39,62,0,125,1
4020,-47,36,62,0,125,1
4021,-143,47,62,0,125,1
4022,-141,48,62,0,125,1
4023,-143,44,62,0,125,1
4024,-49,38,62,0,125,1
4025,-48,37,62,0,125,1
4026,-45,43,62,0,125,1
4027,-146,48,62,0,125,1
4028,-149,47,62,0,125,1
4029,-52,44,62,0,125,1
4030,-47,35,62,0,125,1
4031,-48,42,62,0,125,1
4032,-145,47,63,1,126,1
4033,-144,46,63,1,126,1
4034,-146,47,63,1,126,1
4035,-47,36,63,1,126,1
4036,-47,35,63,1,126,1
4037,-138,49,63,1,126,1
